MCO,7 WORLD TRADE CENTER,NEW YORK,10007,NY,1059556,BBG000F86GP6,usd,,"Moody's, along with S&P Ratings, is a leading provider of credit ratings on fixed-income securities. The ratings segment, Moody's Investors Service, includes corporates, structured finance, financial institutions, and public finance ratings. MIS represents a majority of the firm's revenue and profits. The other segment, Moody's Analytics, consists of research, data, and analytics as well as enterprise risk solutions. RD&A's products include credit research, quantitative credit scores, economic research, business intelligence, know-your-customer tools, commercial real estate data and analytical tools, and training services. ERS includes risk-management software solutions for financial institutions.",https://www.moodys.com,1996-05-23 00:00:00,68406520000,Moody's Corporation,XNYS,7320,"SERVICES-CONSUMER CREDIT REPORTING, COLLECTION AGENCIES",14635,CS,182000000
PNC,THE TOWER AT PNC PLAZA,PITTSBURGH,15222-2401,PA,713676,BBG000BRD0D8,usd,,"PNC Financial Services Group is a diversified financial services company offering retail banking, corporate and institutional banking, asset management, and residential mortgage banking across the United States.",https://www.pnc.com,1987-10-21 00:00:00,58339142335.689995,PNC Financial Services Group,XNYS,6021,NATIONAL COMMERCIAL BANKS,61545,CS,398029217
ROP,6496 UNIVERSITY PARKWAY,SARASOTA,34240,FL,882835,BBG000F1ZSN5,usd,,"Roper is a diversified technology company that operates through three segments: application software; network software and systems; and technology enabled products. The firm's culture emphasizes acquiring asset-light, cash-generative businesses. Roper then reinvests this excess cash in businesses that yield incrementally higher rates of return. While the businesses are managed in a decentralized manner, Roper does not passively manage its portfolio. Instead, Roper manages its businesses through the Socratic method and empowers decision-makers through group executive coaching. Roper has now rotated a clear majority of its business from legacy industrial products into technology software in mature, niche markets with large quantities of deferred revenue.",https://www.ropertech.com,1996-11-01 00:00:00,58647478675.34,"Roper Technologies, Inc. Common Stock",XNAS,3823,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",15800,CS,106822117
NSC,650 W PEACHTREE STREET NW,ATLANTA,30308,GA,702165,BBG000BQ5DS5,usd,,"Class-I railroad Norfolk Southern operates in the Eastern United States. On more than 20,000 miles of track, the rail hauls shipments of coal, intermodal traffic, and a diverse mix of automobile, agriculture, metal, chemical, and forest products.",https://www.norfolksouthern.com,1982-06-02 00:00:00,58191594090.96,Norfolk Southern Corp.,XNYS,4011,"RAILROADS, LINE-HAUL OPERATING",20700,CS,225881508
PCAR,PACCAR BUILDING,BELLEVUE,98004,WA,75362,BBG000BQVTF5,usd,,"Paccar is a leading manufacturer of medium- and heavy-duty trucks under the premium brands Kenworth and Peterbilt, which are primarily sold in the NAFTA region and Australia, and DAF trucks, which are sold in Europe and South America. The company's trucks are sold through over 2,300 independent dealers globally. Paccar Financial Services provides retail and wholesale financing for customers and dealers, respectively. The company commands approximately 30% of the Class 8 market share in North America and 17% of the heavy-duty market share in Europe.",https://www.paccar.com,1986-07-09 00:00:00,56867011000,Paccar Inc,XNAS,3711,MOTOR VEHICLES & PASSENGER CAR BODIES,31100,CS,523300000
FDX,942 SOUTH SHADY GROVE ROAD,MEMPHIS,38120-,TN,1048911,BBG000BJF1Z8,usd,,"FedEx pioneered overnight delivery in 1973 and remains the world's largest express package provider. In its fiscal 2023, which ended May 2023, FedEx derived 47% of revenue from its express division, 37% from ground, and 11% from freight, its asset-based less-than-truckload shipping segment. The remainder comes from other services, including FedEx Office, which provides document production/shipping, and FedEx Logistics, which provides global forwarding. FedEx acquired Dutch parcel delivery firm TNT Express in 2016. TNT was previously the fourth-largest global parcel delivery provider.",https://www.fedex.com,1978-04-12 00:00:00,60326560012.68,FedEx Corporation,XNYS,4513,AIR COURIER SERVICES,787400,CS,249892548
ECL,1 ECOLAB PLACE,SAINT PAUL,55102,MN,31462,BBG000BHKYH4,usd,,"Ecolab produces and markets cleaning and sanitation products for the industrial manufacturing, hospitality, healthcare, and life sciences markets. The firm is the global market share leader in this category with a wide array of products and services, including dish and laundry washing systems, pest control, and infection control products. Additionally, Ecolab sells customized water management solutions across its end markets. The company has a strong hold on the U.S. market and is growing its presence abroad.",https://www.ecolab.com,1986-12-10 00:00:00,61855381152.6,"Ecolab, Inc.",XNYS,2840,"SOAP, DETERGENTS, CLEANG PREPARATIONS, PERFUMES, COSMETICS",47000,CS,285139820
FCX,333 NORTH CENTRAL AVENUE,PHOENIX,85004,AZ,831259,BBG000BJDB15,usd,,"Freeport-McMoRan Inc is an international mining company. It has organized its mining operations into four primary divisions: North America copper mines, South America mining, Indonesia mining and Molybdenum mines. Its reportable segments include the Morenci, Cerro Verde and Grasberg (Indonesia mining) copper mines, the Rod & Refining operations and Atlantic Copper Smelting and Refining. It derives key revenue from the sale of Copper.",https://www.fcx.com,1995-08-01 00:00:00,55741134128.6,Freeport-McMoran Inc.,XNYS,1000,METAL MINING,27200,CS,1434409010
ADSK,"ONE MARKET, STE. 400.",SAN FRANCISCO,94105,CA,769397,BBG000BM7HL0,usd,,"Founded in 1982, Autodesk is an application software company that serves industries in architecture, engineering, and construction; product design and manufacturing; and media and entertainment. Autodesk software enables design, modeling, and rendering needs of these industries. The company has over 4 million paid subscribers across 180 countries.",https://www.autodesk.com,1985-07-01 00:00:00,54017897869,Autodesk Inc,XNAS,7372,SERVICES-PREPACKAGED SOFTWARE,13700,CS,213915325
MSI,500 W. MONROE ST.,CHICAGO,60661,IL,68505,BBG000BP8Z50,usd,,"Motorola Solutions is a leading provider of communications and analytics, primarily serving public safety departments as well as schools, hospitals, and businesses. The bulk of the firm's revenue comes from sales of land mobile radios and radio network infrastructure, but the firm also sells surveillance equipment and dispatch software. Most of Motorola's revenue comes from government agencies, while roughly 25% comes from schools and private businesses. Motorola has customers in over 100 countries and in every state in the United States.",https://www.motorolasolutions.com,1991-09-20 00:00:00,53963314888.42,"Motorola Solutions, Inc. New",XNYS,3663,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,21000,CS,166132981
PXD,777 HIDDEN RIDGE,IRVING,75038,TX,1038357,BBG000BXRPH1,usd,,"Headquartered in Irving, Texas, Pioneer Natural Resources is an independent oil and gas exploration and production company focusing on the Permian Basin in Texas. At year-end 2022, Pioneer's proven reserves were 2.4 billion barrels of oil equivalent with net production for the year of 650 mboe per day. Oil and natural gas liquids represented 79% of production.",https://www.pxd.com,1997-08-08 00:00:00,54607068302.54,Pioneer Natural Resource Co.,XNYS,1311,CRUDE PETROLEUM & NATURAL GAS,2076,CS,233623121
GM,300 RENAISSANCE CENTER,DETROIT,48265-3000,MI,1467858,BBG000NDYB67,usd,,"General Motors Co. emerged from the bankruptcy of General Motors Corp. (old GM) in July 2009. GM has eight brands and operates under four segments: GM North America, GM International, Cruise, and GM Financial. The United States now has four brands instead of eight under old GM. The company regained its U.S. market share leader crown in 2022, after losing it to Toyota due to the chip shortage in 2021. 2023's share was 16.5%. GM's Cruise autonomous vehicle arm has previously done driverless geofenced AV robotaxi services in San Francisco and other cities but stopped in late 2023 after an accident. It should restart in at least one city in 2024. GM owns over 80% of Cruise. GM Financial became the company's captive finance arm in October 2010 via the purchase of AmeriCredit.",https://www.gm.com,2010-11-18 00:00:00,45588570503.630005,General Motors Company,XNYS,3711,MOTOR VEHICLES & PASSENGER CAR BODIES,163000,CS,1154433287
CTAS,6800 CINTAS BLVD,CINCINNATI,45262,OH,723254,BBG000H3YXF8,usd,,"Cintas is positioned as a one-stop shop that rents/sells uniforms and ancillary products and services, such as mops, first aid kits, and fire inspections. In its core uniform and facility services unit (a majority of sales), Cintas provides uniform rental programs for items including office attire, custom-tailored apparel, flame-resistant clothing, lab coats, and other profession-specific clothing. Facilities products generally include the rental and sale of entrance mats, mops, shop towels, hand sanitizers, and restroom supplies. Cintas' remaining businesses include first aid and safety services, fire protection services, and uniform direct sales.",https://www.cintas.com,1983-08-18 00:00:00,62714451977.1,Cintas Corp,XNAS,2320,"MEN'S & BOYS' FURNISHGS, WORK CLOTHG, & ALLIED GARMENTS",44500,CS,101371435
EW,ONE EDWARDS WAY,IRVINE,92614,CA,1099800,BBG000BRXP69,usd,,"Spun off from Baxter International in 2000, Edwards Lifesciences designs, manufactures, and markets a range of medical devices and equipment for advanced stages of structural heart disease. It has established itself as a leader across key products, including surgical tissue heart valves, transcatheter valve technologies, surgical clips, catheters, and monitoring systems used to measure a patient's heart function during surgery. The firm derives about 55% of its total sales from outside the U.S.",https://www.edwards.com,2000-04-03 00:00:00,52102645000,Edwards Lifesciences Corp,XNYS,3842,"ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES",19800,CS,601300000
COF,1680 CAPITAL ONE DRIVE,MCLEAN,22102,VA,927628,BBG000BGKTF9,usd,,"Capital One is a diversified financial services holding company headquartered in McLean, Virginia. Originally a spinoff of Signet Financial's credit card division in 1994, the company is now primarily involved in credit card lending, auto loans, and commercial lending.",https://www.capitalone.com,1994-11-16 00:00:00,51357804000,Capital One Financial,XNYS,6021,NATIONAL COMMERCIAL BANKS,54200,CS,380400000
AJG,2850 GOLF ROAD,ROLLING MEADOWS,60008-4050,IL,354190,BBG000BBHXQ3,usd,,"Arthur J. Gallagher & Co provides insurance brokerage and consulting services to middle-market entities around the world. The majority of the company's revenue comes from its brokerage segment, where it negotiates and places its customers with insurance companies that provide, among other types, property/casualty and health insurance. The company's primary source of revenue in the brokerage segment is commissioning from the insurance companies. The company also generates significant revenue in its corporate segment, which includes clean energy investment and other investment income. The company generates most of its revenue in the United States, with the remaining revenue coming primarily from Australia, Bermuda, Canada, the Caribbean, New Zealand, and the United Kingdom.",https://www.ajg.com,1987-12-01 00:00:00,52053680000,Arthur J. Gallagher & Co.,XNYS,6411,"INSURANCE AGENTS, BROKERS & SERVICE",52000,CS,216800000
WELL,4500 DORR STREET,TOLEDO,43615,OH,766704,BBG000BKY1G5,usd,,"Welltower owns a diversified healthcare portfolio of over 2,000 in-place properties spread across the senior housing, medical office, and skilled nursing/post-acute care sectors. The portfolio includes over 100 properties in both Canada and the United Kingdom as the company looks for additional investment opportunities in countries with mature healthcare systems that operate similarly to that of the United States.",http://www.welltower.com,1992-12-17 00:00:00,53616757060.75,Welltower Inc.,XNYS,6798,REAL ESTATE INVESTMENT TRUSTS,533,CS,568878059
LULU,1818 CORNWALL AVENUE,VANCOUVER,V6J 1C7,A1,1397187,BBG000R8ZVD1,usd,,"Lululemon Athletica designs, distributes, and markets athletic apparel, footwear, and accessories for women, men, and girls. Lululemon offers pants, shorts, tops, and jackets for both leisure and athletic activities such as yoga and running. The company also sells fitness accessories, such as bags, yoga mats, and equipment. Lululemon sells its products through more than 680 company-owned stores in 19 countries, e-commerce, outlets, and wholesale accounts. The company was founded in 1998 and is based in Vancouver, Canada.",https://www.lululemon.com,2007-07-27 00:00:00,55960548664.619995,lululemon athletica inc.,XNAS,2300,APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL,34000,CS,126190747
MMM,3M CENTER,ST PAUL,55144-1000,MN,66740,BBG000BP52R2,usd,,"3M is a multinational conglomerate that has operated since 1902, when it was known as Minnesota Mining and Manufacturing. The company is well known for its research and development laboratory and it leverages its science and technology across multiple product categories. As of 2020, 3M is organized into four business segments: safety and industrial, transportation and electronics, healthcare, and consumer. Nearly 50% of the company's revenue comes from outside the Americas, with the safety and industrial segment constituting a plurality of net sales. Many of the company's 60,000-plus products touch and concern a variety of consumers and end markets.",https://www.3m.com,1946-01-14 00:00:00,50688117000,3M Company,XNYS,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,85000,CS,552700000
APD,1940 AIR PRODUCTS BLVD.,ALLENTOWN,18106-5500,PA,2969,BBG000BC4JJ4,usd,,"Since its founding in 1940, Air Products has become one of the leading industrial gas suppliers globally, with operations in 50 countries and 19,000 employees. The company is the largest supplier of hydrogen and helium in the world. It has a unique portfolio serving customers in a number of industries, including chemicals, energy, healthcare, metals, and electronics. Air Products generated $12.6 billion in revenue in fiscal 2023.",https://www.airproducts.com,1961-11-13 00:00:00,50706869733.1,"Air Products & Chemicals, Inc.",XNYS,2810,INDUSTRIAL INORGANIC CHEMICALS,23000,CS,222301051
HLT,"7930 JONES BRANCH DRIVE, SUITE 1100",MCLEAN,22102,VA,1585689,BBG0058KMH30,usd,,"Hilton Worldwide Holdings operates nearly 1.2 million rooms across its 22 brands serving the premium economy scale through luxury segments. Hampton and Hilton are the two largest brands, representing 28% and 19%, respectively, of the company's total rooms, as of Dec. 31, 2023. Recent brands launched over the last few years include Home2, Curio, Canopy, Spark, Tru, Tempo, and LivSmart, as well as a partnership with Small Luxury Hotels. Managed and franchised hotels represent the vast majority of adjusted EBITDA, predominantly from the Americas regions.",https://www.hilton.com,2013-12-12 00:00:00,50190029502.72,Hilton Worldwide Holdings Inc.,XNYS,7011,HOTELS & MOTELS,178000,CS,252160518
TRV,385 WASHINGTON ST,SAINT PAUL,55102,MN,86312,BBG000BJ81C1,usd,,Travelers offer a broad product range and participate in both commercial and personal insurance lines. Its commercial operations offer a variety of coverage types for companies of any size but concentrate on serving midsize businesses. Its personal lines are roughly evenly split between auto and homeowners insurance. Travelers derive 6% of their premiums from foreign markets.,https://www.travelers.com,1988-05-11 00:00:00,50288540241.119995,"The Travelers Companies, Inc.",XNYS,6331,"FIRE, MARINE & CASUALTY INSURANCE",33300,CS,229125844
ROST,5130 HACIENDA DRIVE,DUBLIN,94568,CA,745732,BBG000BSBZH7,usd,,"Ross Stores operates as an off-price apparel and accessories retailer with the majority of its sales derived from its Ross Dress for Less banner. The firm opportunistically procures excess brand-name merchandise made available via manufacturing overruns and retail liquidation sales at a 20%-60% discount to full prices. As such, its stores are frequently filled with a vast array of stock-keeping units, each with minimal product depth that creates a treasure hunt shopping experience. The firm's more than 1,750 Ross Dress for Less stores are primarily located in densely populated suburban communities and typically serve middle-income consumers. Ross also operates nearly 350 DD's Discounts chains that target lower-income shoppers.",https://www.rossstores.com,1985-08-08 00:00:00,48756008642.119995,Ross Stores Inc,XNAS,5651,RETAIL-FAMILY CLOTHING STORES,101000,CS,336666266
SPG,225 WEST WASHINGTON STREET,INDIANAPOLIS,46204-3438,IN,1063761,BBG000BJ2D31,usd,,"Simon Property Group is the second-largest real estate investment trust in the United States. Its portfolio includes an interest in 231 properties: 136 traditional malls, 70 premium outlets, 14 Mills centers (a combination of a traditional mall, outlet center, and big-box retailers), 6 lifestyle centers, and 5 other retail properties. Simon's portfolio averaged $693 in sales per square foot over the 12 months prior to the pandemic. The company also owns a 21% interest in Klepierre, a European retail company with investments in shopping centers in 16 countries, and joint venture interests in 33 premium outlets across 11 countries.",https://www.simon.com,1993-12-14 00:00:00,48979336046.16,"Simon Property Group, Inc.",XNYS,6798,REAL ESTATE INVESTMENT TRUSTS,3300,CS,325920522
F,ONE AMERICAN ROAD,DEARBORN,48126,MI,37996,BBG000BQPC32,usd,,"Ford Motor Co. manufactures automobiles under its Ford and Lincoln brands. In March 2022, the company announced that it will run its combustion engine business, Ford Blue, and its BEV business, Ford Model e, as separate businesses but still all under Ford Motor. The company has nearly 13% market share in the United States, about 11% share in the U.K., and under 2% share in China including unconsolidated affiliates. Sales in the U.S. made up about 66% of 2023 total company revenue. Ford has about 177,000 employees, including about 59,000 UAW employees, and is based in Dearborn, Michigan.",https://www.ford.com,1972-06-01 00:00:00,48239905931.12,Ford Motor Company,XNYS,3711,MOTOR VEHICLES & PASSENGER CAR BODIES,177000,CS,3973633108
AIG,1271 AVE OF THE AMERICAS,NEW YORK,10020-1304,NY,5272,BBG000BBDZG3,usd,,"American International Group is one of the largest insurance and financial services firms in the world and has a global footprint. It operates through a wide range of subsidiaries that provide property, casualty, and life insurance. The company recently spun off its life insurance operations (Corebridge), but still retains a majority stake.",https://www.aig.com,1984-10-10 00:00:00,46767896819.36001,"American International Group, Inc.",XNYS,6331,"FIRE, MARINE & CASUALTY INSURANCE",25200,CS,680953652
AZO,123 SOUTH FRONT ST,MEMPHIS,38103,TN,866787,BBG000C7LMS8,usd,,"AutoZone operates as a leading retailer of aftermarket automotive parts in the United States. The firm operates over 6,300 stores domestically, serving both the do-it-yourself and commercial (do-it-for-me) end markets. Through its vast store footprint and distribution network, AutoZone manages a wide array of stock-keeping units applicable to numerous vehicle makes and models, providing its consumers with ample product availability. The firm drives traffic by providing superior and convenient customer service as AutoZone's team of knowledgeable staff assists consumers with diagnosing a vehicle's problem, selecting the necessary part for replacement, and in certain instances, installation. The company also operates internationally with over 700 stores in Mexico and 100 in Brazil.",https://www.autozone.com,1991-04-02 00:00:00,47201537429.76,"AutoZone, Inc.",XNYS,5531,RETAIL-AUTO & HOME SUPPLY STORES,119000,CS,17291904
TFC,214 NORTH TRYON STREET,CHARLOTTE,28202,NC,92230,BBG000BYYLS8,usd,,"Based in Charlotte, North Carolina, Truist is the combination of BB&T and SunTrust. Truist is a regional bank with a presence primarily in the Southeastern United States. In addition to commercial banking, retail banking, and investment banking operations, the company operates several nonbank segments, the primary one being its insurance brokerage business.",https://www.truist.com,1991-04-24 00:00:00,47707987110.00001,Truist Financial Corporation,XNYS,6021,NATIONAL COMMERCIAL BANKS,55126,CS,1333743000
CCI,8020 KATY FREEWAY,HOUSTON,77024,TX,1051470,BBG000FV1Z23,usd,,"Crown Castle International owns and leases roughly 40,000 cell towers in the United States. It also owns more than 85,000 route miles of fiber. It leases space on its towers to wireless service providers, which install equipment on the towers to support their wireless networks. The company's fiber is primarily leased by wireless service providers to set up small-cell network infrastructure and by enterprises for their internal connection needs. Crown Castle's towers and fiber are predominantly located in the largest U.S. cities. The company has a very concentrated customer base, with about 75% of its revenue coming from the big three U.S. mobile carriers. Crown Castle operates as a real estate investment trust.",https://www.crowncastle.com,1998-08-18 00:00:00,46703953656.47,Crown Castle Inc.,XNYS,6798,REAL ESTATE INVESTMENT TRUSTS,5000,CS,433688863
VLO,P.O. BOX 696000,SAN ANTONIO,78269-6000,TX,1035002,BBG000BBGGQ1,usd,,"Valero Energy is one of the largest independent refiners in the United States. It operates 15 refineries with a total throughput capacity of 3.2 million barrels a day in the United States, Canada, and the United Kingdom. Valero also owns 12 ethanol plants with capacity of 1.6 billion gallons of ethanol a year and holds a 50% stake in Diamond Green Diesel, which has capacity to produce 1.2 billion gallons per year of renewable diesel.",https://www.valero.com,1997-08-01 00:00:00,46693120995.3,Valero Energy Corporation,XNYS,2911,PETROLEUM REFINING,9743,CS,340452942
IDXX,ONE IDEXX DRIVE,WESTBROOK,04092-2041,ME,874716,BBG000BLRT07,usd,,"Idexx Laboratories primarily develops, manufactures, and distributes diagnostic products, equipment, and services for pets and livestock. Its key product lines include single-use canine and feline test kits that veterinarians can employ in the office, benchtop chemistry and hematology analyzers for test-panel analysis on-site, reference lab services, and tests to detect and manage disease in livestock. The firm also offers vet practice management software and consulting services to animal hospitals. Idexx gets close to 35% of its revenue from outside the United States.",https://www.idexx.com,1991-06-21 00:00:00,46074592718.54,Idexx Laboratories Inc,XNAS,2835,IN VITRO & IN VIVO DIAGNOSTIC SUBSTANCES,10780,CS,83051702
DXCM,6340 SEQUENCE DRIVE,SAN DIEGO,92121,CA,1093557,BBG000QTF8K1,usd,,"Dexcom designs and commercializes continuous glucose monitoring systems for diabetic patients. CGM systems serve as an alternative to the traditional blood glucose meter process, and the company is evolving its CGM systems to provide integration with insulin pumps from Insulet and Tandem for automatic insulin delivery.",https://www.dexcom.com,2005-04-14 00:00:00,44870139850.19,"DexCom, Inc.",XNAS,3841,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,9600,CS,385515421
NUE,1915 REXFORD RD,CHARLOTTE,28211,NC,73309,BBG000BQ8KV2,usd,,"Nucor Corp manufactures steel and steel products. The company also produces direct reduced iron for use in its steel mills. The operations include international trading and sales companies that buy and sell steel and steel products manufactured by the company and others. The operating business segments are: steel mills, steel products, and raw materials, the steel mills segment derives maximum revenue. The steel mills segment includes carbon and alloy steel in sheet, bars, structural and plate; steel trading businesses; rebar distribution businesses; and Nucor's equity method investments in NuMit and NJSM.",https://www.nucor.com,1972-07-12 00:00:00,45322877855.64001,Nucor Corporation,XNYS,3312,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)",31400,CS,245838999
HUM,500 W MAIN ST,LOUISVILLE,40202,KY,49071,BBG000BLKK03,usd,,"Humana is one of the largest private health insurers in the U.S. with a focus on administering Medicare Advantage plans. The firm has built a niche specializing in government-sponsored programs, with nearly all its medical membership stemming from individual and group Medicare Advantage, Medicaid, and the military's Tricare program. The firm is also a leader in stand-alone prescription drug plans for seniors enrolled in traditional fee-for-service Medicare. Beyond medical insurance, the company provides other healthcare services, including primary-care services, at-home services, and pharmacy benefit management.",https://www.humana.com,1971-05-18 00:00:00,44352158594,Humana Inc.,XNYS,6324,HOSPITAL & MEDICAL SERVICE PLANS,67600,CS,120653315
PSA,701 WESTERN AVENUE,GLENDALE,91201-2349,CA,1393311,BBG000BPPN67,usd,,"Public Storage is the largest owner of self-storage facilities in the U.S. with more than 3,000 self-storage facilities in 40 states and approximately 215 million square feet of rentable space. Through equity interests, it also has exposure to the European self-storage market through Shurgard Self Storage. The company also has a merchandise business, a third-party property management business, and an insurance business that offers products to cover losses for the goods in self-storage facilities.",https://www.publicstorage.com,1984-10-19 00:00:00,50708053022.48,Public Storage,XNYS,6798,REAL ESTATE INVESTMENT TRUSTS,6200,CS,175691404
CARR,13995 PASTEUR BOULEVARD,PALM BEACH GARDENS,33418,FL,1783180,BBG00RP5HYS8,usd,,"Carrier Global manufactures heating, ventilation, and air conditioning, refrigeration, and fire and security products. The HVAC business serves both residential and commercial markets (HVAC segment sales mix is 60% commercial and 40% residential). Carrier's refrigeration segment consists of its transportation refrigeration, Sensitech supply chain monitoring, and commercial refrigeration businesses. The firm's fire and security business manufactures fire detection and suppression, access controls, and intrusion detection products. In April 2023, Carrier announced that it plans to divest its fire and security and commercial refrigeration businesses. The firm also announced the pending acquisition of Germany-based Viessmann for approximately $13 billion.",https://www.corporate.carrier.com,2020-03-18 00:00:00,48305034807.19,Carrier Global Corporation,XNYS,3585,AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP,53000,CS,898364047
MCHP,2355 W CHANDLER BLVD,CHANDLER,85224-6199,AZ,827054,BBG000BHCP19,usd,,"Microchip Technology became an independent company in 1989 when it was spun off from General Instrument. More than half of revenue comes from MCUs, which are used in a wide array of electronic devices from remote controls to garage door openers to power windows in autos. The company's strength lies in lower-end 8-bit MCUs that are suitable for a wider range of less technologically advanced devices, but the firm has expanded its presence in higher-end MCUs and analog chips as well.",https://www.microchip.com,1993-03-26 00:00:00,45111585982.520004,Microchip Technology Inc,XNAS,3674,SEMICONDUCTORS & RELATED DEVICES,22600,CS,540387949
SRE,488 8TH AVENUE,SAN DIEGO,92101,CA,1032208,BBG000C2ZCH8,usd,,"Sempra Energy serves one of the largest utility customer bases in the United States. It distributes natural gas and electricity in Southern California and owns 80% of Oncor, a transmission and distribution business in Texas. SoCalGas and San Diego Gas & Electric distribute gas to more than 20 million customers, while Oncor serves more than 10 million Texas customers. Sempra Infrastructure partners, of which Sempra holds a controlling ownership, owns and operates liquefied natural gas facilities in North America and infrastructure in Mexico.",https://www.sempra.com,1998-06-29 00:00:00,45286447053.67999,Sempra,XNYS,4932,GAS & OTHER SERVICES COMBINED,15785,CS,629328058
MSCI,7 WORLD TRADE CENTER,NEW YORK,10007,NY,1408198,BBG000RTDY25,usd,,"MSCI has described its mission as enabling investors to build better portfolios for a better world. MSCI's largest and most profitable segment is its index segment, where it provides benchmarking to asset managers and asset owners. In addition, it boasts over $1.4 trillion in ETF assets linked to MSCI indexes. The MSCI analytics segment provides portfolio management and risk management analytics software to asset managers and asset owners. MSCI's all other segment was broken out into ESG and climate and private assets segments in 2021. In ESG and climate, MSCI provides ESG data to the investment industry. In private assets, MSCI provides real restate reporting, market data, benchmarking, and analytics to investors and real estate managers.",https://www.msci.com,2007-11-15 00:00:00,43947031947.799995,"MSCI, Inc.",XNYS,7389,"SERVICES-BUSINESS SERVICES, NEC",5794,CS,79091212
URI,100 FIRST STAMFORD PLACE,STAMFORD,6902,CT,1067701,BBG000BXMFC3,usd,,"United Rentals is the world's largest equipment rental company. It principally operates in the United States and Canada, where it commands approximately 15% share in a highly fragmented market. It serves three end markets: general industrial, commercial construction, and residential construction. Like its peers, United Rentals historically has provided its customers with equipment that was intermittently used, such as aerial equipment and portable generators. As the company has grown organically and through hundreds of acquisitions since it went public in 1997, its catalog (fleet size of $21 billion) now includes a range of specialty equipment and other items that can be rented for indefinitely long periods.",https://www.unitedrentals.com,1997-12-18 00:00:00,43331208336.03,"United Rentals, Inc.",XNYS,7359,"SERVICES-EQUIPMENT RENTAL & LEASING, NEC",26300,CS,67191627
O,11995 EL CAMINO REAL,SAN DIEGO,92130,CA,726728,BBG000DHPN63,usd,,"Realty Income owns roughly 13,300 properties, most of which are freestanding, single-tenant, triple-net-leased retail properties. Its properties are located in 49 states and Puerto Rico and are leased to 250 tenants from 47 industries. Recent acquisitions have added industrial, gaming, office, manufacturing, and distribution properties, which make up roughly 17% of revenue.",https://www.realtyincome.com,1994-10-18 00:00:00,45372610756.33,Realty Income Corporation,XNYS,6798,REAL ESTATE INVESTMENT TRUSTS,395,CS,861123757
TEL,MUHLENSTRASSE 26,SCHAFFHAUSEN,CH-8200,V8,1385157,,usd,,"TE Connectivity is the largest electrical connector supplier in the world, supplying interconnect and sensor solutions to the transportation, industrial, and communications markets. With operations in 150 countries and over 500,000 stock-keeping units, TE has a broad portfolio that forms the electrical architecture of its end customers' cutting-edge innovations.",https://www.te.com,2007-06-14 00:00:00,43460369430.380005,TE CONNECTIVITY LTD,XNYS,5065,"WHOLESALE-ELECTRONIC PARTS & EQUIPMENT, NEC",90000,CS,308798987
FTNT,899 KIFER ROAD,SUNNYVALE,94086,CA,1262039,BBG000BCMBG4,usd,,"Fortinet is a platform-based cybersecurity vendor with product offerings covering network security, cloud security, zero-trust access, and security operations. The firm derives a majority of its revenue through sales of its subscriptions and support-based business. The California-based firm has more than 700,000 customers across the world.",https://www.fortinet.com,2009-11-18 00:00:00,50175213460.020004,"Fortinet, Inc.",XNAS,3577,"COMPUTER PERIPHERAL EQUIPMENT, NEC",13618,CS,767909603
DHI,1341 HORTON CIRCLE,ARLINGTON,76011,TX,882184,BBG000DQTXY6,usd,,"D.R. Horton is a leading homebuilder in the United States with operations in 118 markets across 33 states. D.R. Horton mainly builds single-family detached homes (over 90% of home sales revenue) and offers products to entry-level, move-up, luxury buyers, and active adults. The company offers homebuyers mortgage financing and title agency services through its financial services segment. D.R. Horton's headquarters are in Arlington, Texas, and it manages six regional segments across the United States.",https://www.drhorton.com,1992-06-12 00:00:00,47778370435.18,D.R. Horton Inc.,XNYS,1531,OPERATIVE BUILDERS,13450,CS,331817282
IQV,2400 ELLIS ROAD,DURHAM,27703,NC,1478242,BBG00333FYS2,usd,,"IQVIA is the result of the 2016 merger of Quintiles, a leading global contract research organization, and IMS Health, a leading healthcare data and analytics provider. The Research & Development segment focuses primarily on providing outsourced late-stage clinical trials for pharmaceutical, device, and diagnostic firms. The technology and analytics segment provides aggregated information and technology services to clients in the healthcare industry, including pharmaceutical companies, providers, payers, and policymakers, as well as data and analytics capabilities for clinical trials, including virtual trials. The company also has a small contract sales business.",https://www.iqvia.com,2013-05-09 00:00:00,43066320000,IQVIA Holdings Inc.,XNYS,8731,SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH,87000,CS,181500000
